18858|0.0050078429340622305 0.004661481184414889 0.001132907996339868 0.004282965580854095 0.0006392450463388052 0.010367996154279203 0.008720449678614005 0.0103193967157652 0.004061703591887979 0.008150763652126131
9446|0.010264669929879379 0.0011300255224107488 0.0074202550774892795 0.0009400209615781833 0.0022821265066682995 0.0014388148935509768 0.00449559761235485 0.009533170571954509 0.002623714672482676 0.003153964578951326
26520|0.004086758136221625 0.0073913057365316585 0.009765116621776896 0.00713373845734212 0.006643131339679362 0.007250701408048866 0.0022890536044293136 0.0005690298860590173 0.006733231174990084 0.00213171496653227
32626|0.0006556037730937268 0.004203562957192498 0.005922133209608942 0.006414952748242083 0.0030705211572011723 0.005247977561854622 0.007749397429676275 0.008904525828967239 0.002496510971137399 0.0025816832096575175
30425|0.005892395553236257 0.007619291824788242 0.004088833493525165 0.009165583295942867 0.0029232223024462816 0.00837529302676771 0.007330592706745729 0.005846069765467246 0.0024552209126291785 0.008381639927204518
24964|0.0016522679926492525 0.0011093839386770445 0.00356664078913891 0.00554294444925417 0.007719116767937169 0.0028219625587118393 0.0026888074528478544 0.00047323773084079397 0.00497189624334719 0.004315338070523319
27453|0.009923208247470618 0.012650468581844376 0.0075022291723219284 0.010963323621719487 0.002746808493718973 0.004582183219859863 0.0030997389138329224 0.006665046803772285 0.00585778844547222 0.008744092417232067
5698|0.0028400799485583943 0.00770806161697858 0.0050848858238842 0.005684436009581596 0.007065767188674185 0.0031583496161173823 0.011867458591182004 0.008500705469831213 0.006053680395048121 0.006719595917999261
18879|0.005346737514086491 0.010623269087580831 0.007768743506322842 0.00416010087095698 0.0068797349452730736 0.008910815423151858 0.004892601333630665 0.007685726164696433 0.009118132482917526 0.004569167638291327
11538|0.007132274837753229 0.01115571562362321 0.005127438257072552 0.012668616134121572 0.006895044175804891 0.012653367744668556 0.004146045818308244 0.005288947210452143 0.003986951908087026 0.009510073652551345
23028|0.006428760969026568 0.010467435530159247 0.005672766795371931 0.0057293059305793025 0.00471815607952088 0.004416965162614281 0.008607000767705266 0.007640788569363216 0.008922921077628368 0.0034322878997144098
36854|0.006884939224714672 0.0029743958852487215 0.004632377139442535 0.005856182992643839 0.006387637198648409 0.007824918187958345 0.008163108102296458 0.006729719770594438 0.00944991092900493 0.0018987612312353784
25901|0.006490227511321035 0.00230080595683329 0.004340994025789993 0.0019369753873088897 0.0037609273704100263 0.009634088316864435 0.00875534157996177 0.006953214939974476 0.00811744973144041 0.003734818973635784
17519|0.0022583427461734234 0.003082130603705245 0.0066251920124405 0.0059677085449783 0.008794283075558771 0.006141405108621351 0.002339156895855798 0.007688435560632067 0.0017393828210656923 0.005069265555253101
26709|0.007936018032698635 0.006449008290295368 0.0025576215886922286 0.0051002403777853575 0.010448693837739888 0.0008252722862712068 0.006260662160338409 0.005611772473581318 0.007607588834742093 0.0019626247716442286
12756|0.003866861987591337 0.009271884480160949 0.004700258736507188 0.0055800715763092736 0.0008827127562610006 0.0015549082989508964 0.004124097509341227 0.003039305286496307 0.0053837141200744525 0.0027950069979292094
18749|0.007133566363890379 0.0023194971324799222 0.0004952601880179514 0.0005219547498878562 0.00524027703214549 0.0009034242900241832 0.003979340228014633 0.0021903334214059614 0.001796584832076107 0.009200988469382776
19576|0.0029370802256050836 0.0034243044975159767 0.006799993948602867 0.006695664943617261 0.005876313748940524 -6.450399526948098e-05 0.0015835634185676298 0.0023176015032922046 0.007517195714053529 0.0014737340428714442
34426|0.0030516212109148815 0.0024254397584863494 0.0005993659502427892 0.006869679068513851 0.0006606111861588415 0.008856435552875335 0.0089628010499246 0.0008917743088069383 0.006520679800442167 0.005697767592393945
3386|0.004397696795741595 0.0026842284294236406 0.009849249310359947 0.0024078715034690644 0.0029844561101020324 0.00010351471080124192 0.005927213837610538 0.0037807039195622916 0.003383410276030142 0.0013564760936525064
18280|0.00041387758035996223 0.0014373596683029774 0.006558170244033764 0.0005304672978569999 0.0008745245924593588 0.004748085883235002 0.0013743749165500286 0.009656752514382064 0.0036223380549935693 0.008011029253219481
29791|0.009692147033157161 0.00842190459384744 0.0022600152227428734 0.00109716328892556 0.006348059142921975 0.0025778115077908915 0.0049251520162578765 0.009314609355352546 0.0074850883545541265 0.008504248310107165
17958|0.0003863107335190366 0.007828303711587091 0.0006578345955301564 0.008401908894930445 0.0013122400365414336 0.004833994476492974 0.004793416443988564 0.006075667558356132 0.0024822293172525015 0.004426734312112161
16825|0.005394262670128418 0.004914612016076743 0.0009123693679826027 0.009108010292138605 0.007214549711575413 0.003892775478738162 0.006186323212943517 0.009432787794943713 0.005636668464041834 0.007394876884738379
30355|0.00955974195636543 0.008178220938753231 0.0008128198677149025 0.007272721440774139 0.007410438697269638 0.008317885835374276 0.0009198399546916369 0.0028892628340368228 0.009541671891532483 0.0033366344070936277
14382|0.00905272853469208 0.001250793031731278 0.008932205169720464 0.0013732503362958854 0.005408478044129267 0.00484833771186601 0.0004308458503056395 0.00019662767610341384 0.005794622117480717 0.007080051687737595
8393|0.009666621365398352 0.005311977148991803 0.005108918930377461 0.009464463379979752 0.0010446343375359586 0.005714844951548085 0.0004669091230815798 0.0020729973788767807 0.004318659435227938 0.0033856134738227475
34898|0.001993649444084333 0.007183807794255881 0.003622554650029361 0.004992458056824186 0.0021384552433894523 0.0046604557060478434 0.008757643351574133 2.2357470107322278e-05 0.006618972716976626 0.003585260127667715
1058|0.009730550641078833 0.00879482244481415 0.007054890828836733 0.005308120286302242 0.0030485252668465625 0.0026523241943398634 0.004170880503726068 0.007416548100070175 0.0018041680147290351 0.008641263143000245
6860|0.009510480510564153 0.005993530703965951 0.003286268454761352 0.0006644498543185364 0.006615808185011284 0.009703464348552647 0.00038401849345364895 0.005277275809707984 0.00946238039311504 0.001555632060007209
13865|0.0032034892450201733 0.008555986627003513 0.009025810490294548 0.0024154716392184826 0.001272955507787391 0.0008095715659500017 0.0006662537764953404 0.00022822290069393674 0.0069309624075719585 0.0012480252610584323
20057|0.005695658620794546 0.0031044581712509262 0.0026217051997075255 0.001878896377366093 0.002631129218765217 0.0027280880290856523 6.0968059769542685e-05 0.0033519565558762015 0.009858494731024797 0.00903066602356969
36954|0.006876300123318483 0.0011470878364064725 0.004153066923348083 0.00933123785737946 0.00639828610003199 0.003102209111126151 0.0013807195490173874 0.0071455506833073236 0.002799835168221455 0.007648571943518398
24621|0.008444228995180108 0.007659265407563977 0.008227921687131542 0.009571685205940305 0.000738047889171776 0.006739094023804628 0.006949604509788766 0.0009746591593448793 0.008462074747545054 0.00033451756501649246
12831|0.004874302549130487 0.000472398245576961 0.007082548737688689 0.0012333225536095445 0.008916698498726174 0.0028956141030212624 0.007185229791496226 9.401743342170527e-05 0.0005436247136792767 0.009644056914345877
20343|0.002968149303145192 0.006996191807436922 0.0010777052803413478 0.009749681889511362 0.004899747007345599 0.00906785268681333 0.008785877033942013 0.0013672021617254265 0.008456484119974867 0.0005535407146669707
33120|0.00023519841890750408 0.00830071685474035 0.004302389842040488 0.0038192171198883447 0.007325871027955623 0.003730480931856639 0.005186030995921948 0.0017409278025550207 0.003180982418799627 0.00128816671557299
25348|0.008740573003431834 0.006344906584301917 0.006332784982928747 0.006626020358119134 0.005150599392098922 0.009637506437247917 0.009636491855721897 0.005240091319361302 0.003776816128213946 0.00713777979731907
13721|0.005108722594756875 0.006067802366366004 0.008175385098033202 0.008824213446615695 0.0020289103627111472 0.006309412644111982 0.0027000603975877607 0.0004842176437572939 0.005595021442496691 0.00819019959412589
